Row,Column,Value
40819,R.G. Springsteen,1
40820,Howard Hawks,1
40823,Anatole Litvak,1
40825,Edward Sedgwick,1
40827,William Berke,1
40829,Bernard Vorhaus,1
40835,Sidney Lanfield,1
40837,George Archainbaud,1
40838,Sam Newfield,1
40840,John English,1
40843,William Keighley,1
40845,Lesley Selander,1
40849,Richard Thorpe,1
40850,R.G. Springsteen,1
40851,Oliver Drake,1
40852,Spencer Gordon Bennet,1
40852,Thomas Carr,1
40861,George Marshall,1
40862,Robert Florey,1
40863,Jack Hannah,1
40865,Roy Rowland,1
40867,Derwin Abrahams,1
40868,William Castle,1
40870,Robert B. Sinclair,1
40872,Nicholas Ray,1
40873,Jack Hannah,1
40875,Fred M. Wilcox,1
40880,Phil Karlson,1
40883,Philip Ford,1
40888,Delmer Daves,1
40889,Ray Taylor,1
40894,Ray Nazarro,1
40896,Seymour Friedman,1
40897,John Huston,1
40902,Jack King,1
40905,Reginald Le Borg,1
40919,Preston Sturges,1
40920,Jack Bernhard,1
40925,William A. Seiter,1
40927,George P. Breakston,1
40927,Yorke Coplen,1
40929,Wallace Fox,1
40932,Hal Yates,1
40934,Jack Gage,1
40941,W. Lee Wilder,1
40946,Edward Ludwig,1
40948,Frederick De Cordova,1
40949,John M. Stahl,1
40951,William Berke,1
40955,Ray Nazarro,1
40957,Ray Taylor,1
40962,Walter Lang,1
40963,Lewis Seiler,1
40964,Vernon Keays,1
40965,Leslie Fenton,1
40966,Bernard Carr,1
40971,Bretaigne Windust,1
40974,Peter Godfrey,1
40977,John Hoffman,1
40978,William A. Wellman,1
40982,H.C. Potter,1
41084,Joseph M. Newman,1
41087,Oliver Drake,1
41088,Fred Zinnemann,1
41090,George Cukor,1
41096,Spencer Gordon Bennet,1
41098,Charles Barton,1
41109,Alfred Zeisler,1
41113,Robert Rossen,1
41116,Steve Sekely,1
41122,Henry Levin,1
41124,Jean Yarbrough,1
41125,Irving Rapper,1
41131,Norman Dawn,1
41131,Fred R. Feitshans Jr.,1
41133,William Berke,1
41144,Kurt Neumann,1
41149,Charles Lamont,1
41152,Fred C. Brannon,1
41153,Ray Nazarro,1
41163,William A. Wellman,1
41165,Preston Sturges,1
41172,King Vidor,1
41175,Phil Karlson,1
41176,Richard Thorpe,1
41178,Don Siegel,1
41179,Edward Ludwig,1
41181,Richard Thorpe,1
41183,Budd Boetticher,1
41186,Ray Nazarro,1
41188,Edward Bernds,1
41196,Ford Beebe,1
41199,Seymour Friedman,1
41205,Oliver Drake,1
41207,Robert Z. Leonard,1
41208,William D. Russell,1
41210,Joseph Kane,1
41211,Lesley Selander,1
41212,Spencer Gordon Bennet,1
41212,Thomas Carr,1
41213,Charles A. Nichols,1
41218,Joseph Lerner,1
41220,George Sherman,1
41223,Edwin L. Marin,1
41227,Lewis R. Foster,1
41237,Ray Nazarro,1
41239,Mark Robson,1
41246,Seymour Friedman,1
41252,Richard Fleischer,1
41263,Alfred E. Green,1
41264,John English,1
41265,Ray Taylor,1
41267,Seymour Friedman,1
41277,Irving Reis,1
41280,Wallace Fox,1
41281,George Blair,1
41282,Harold Daniels,1
41286,Richard Haydn,1
41287,R.G. Springsteen,1
41289,William Berke,1
41291,Fred F. Sears,1
41293,Seymour Friedman,1
41301,Tex Avery,1
41308,Gordon Douglas,1
41311,William Witney,1
41312,Phil Karlson,1
41322,George Blair,1
41327,Mervyn LeRoy,1
41328,Jacques Tourneur,1
41332,Lewis R. Foster,1
41346,Otto Preminger,1
41347,William Witney,1
41360,Reginald Le Borg,1
41361,George Waggner,1
41362,Edwin L. Marin,1
41363,Arthur Pierson,1
41373,Michael Curtiz,1
41374,Richard L. Bare,1
41378,Richard Fleischer,1
41380,Chuck Jones,1
41386,King Vidor,1
41387,Arthur Lubin,1
41389,Charles Barton,1
41392,Fred C. Brannon,1
41393,Ray Taylor,1
41400,Frederick De Cordova,1
41413,Fred C. Brannon,1
41415,Peter Godfrey,1
41418,Preston Blair,1
41418,Michael Lah,1
41420,William Witney,1
41426,Joseph M. Newman,1
41428,Elliott Nugent,1
41429,Alexander Hall,1
41430,Robert Siodmak,1
41432,Jack Hannah,1
41434,Robert McKimson,1
41437,Felix E. Feist,1
41439,Lambert Hillyer,1
41440,Lambert Hillyer,1
41445,Vincent Sherman,1
41446,Joseph Barbera,1
41446,William Hanna,1
41448,Lambert Hillyer,1
41452,William Wyler,1
41457,Jean Yarbrough,1
41461,Philip Ford,1
41465,Robert McKimson,1
41473,Don Hartman,1
41476,Duke Goldstone,1
41479,Charles Lamont,1
41480,Ray Nazarro,1
41482,Felix Jacoves,1
41485,Fred F. Sears,1
41486,Richard L. Bare,1
41488,Tex Avery,1
41495,Robert Stevenson,1
41497,Samuel Fuller,1
41498,Howard Hawks,1
41502,Frederick De Cordova,1
41508,William Beaudine,1
41509,Henry Koster,1
41524,Cy Endfield,1
41525,Reginald Le Borg,1
41526,David Butler,1
41527,Ted Tetzlaff,1
41528,Willis Goldbeck,1
41530,Henry Levin,1
41531,Boris Ingster,1
41532,Elmer Clifton,1
41544,Oliver Drake,1
41545,Herbert Kline,1
41547,Fred C. Brannon,1
41549,Richard Wallace,1
41550,Delmer Daves,1
41555,Nicholas Ray,1
41571,Phil Karlson,1
41577,Ray Nazarro,1
41578,Joseph Kane,1
41587,Joseph L. Mankiewicz,1
41594,Mervyn LeRoy,1
41597,John Hoffman,1
41599,David Butler,1
41600,Alfred L. Werker,1
41603,Richard Oswald,1
41607,Lewis R. Foster,1
41613,Charles Lamont,1
41615,Vincente Minnelli,1
41620,Joseph Santley,1
41621,Richard Fleischer,1
41621,Hal Yates,1
41622,Richard Thorpe,1
41625,Henry Levin,1
41631,Lewis R. Foster,1
41642,Lesley Selander,1
41643,John Rawlins,1
41650,Ernest B. Schoedsack,1
41652,Lloyd Bacon,1
41656,Derwin Abrahams,1
41663,Gordon Douglas,1
41663,Henry Levin,1
41664,Louis King,1
41670,Jean Yarbrough,1
41671,Michael Curtiz,1
41672,Mark Robson,1
41673,George Marshall,1
41675,Lesley Selander,1
41685,R.G. Springsteen,1
41687,Edward Buzzell,1
41694,Mitchell Leisen,1
41700,Elmer Clifton,1
41700,Ida Lupino,1
41711,Chuck Jones,1
41715,Leon Leonard,1
41718,Peter Godfrey,1
41723,Ray Taylor,1
41724,Robert Florey,1
41747,Philip Ford,1
41751,Charles A. Nichols,1
41752,Charles A. Nichols,1
41753,Charles A. Nichols,1
41760,Arthur Davis,1
41765,George Blair,1
41766,Philip Ford,1
41768,Seymour Friedman,1
41778,Ray Nazarro,1
41785,Robert McKimson,1
41788,George Sidney,1
41789,Ford Beebe,1
41792,Lewis Milestone,1
41794,Ralph Murphy,1
41795,John Farrow,1
41796,Anthony Mann,1
41801,Ray Nazarro,1
41807,John English,1
41809,John English,1
41810,John English,1
41816,Joseph Kane,1
41827,Mark Robson,1
41832,Lesley Selander,1
41833,Seymour Friedman,1
41834,Seymour Friedman,1
41838,Cecil B. DeMille,1
41840,Louis King,1
41841,Allan Dwan,1
41847,Roy Rowland,1
41854,Jack Bernhard,1
41855,Fred M. Wilcox,1
41856,Phil Rosen,1
41858,Tex Avery,1
41859,Robert Wise,1
41863,Arthur Dreifuss,1
41865,Sam Newfield,1
41866,John Ford,1
41867,Charles A. Nichols,1
41868,Lambert Hillyer,1
41869,R.G. Springsteen,1
41871,Douglas Sirk,1
41882,Lesley Selander,1
41883,André De Toth,1
41884,Jack Hannah,1
41885,Douglas Sirk,1
41890,Harold D. Schuster,1
41890,Hamilton Luske,1
41896,Ray Taylor,1
41897,Ray Taylor,1
41898,Albert S. Rogell,1
41901,John English,1
41902,Sidney Lanfield,1
41903,Powell Lindsay,1
41904,H. Bruce Humberstone,1
41905,Ray Nazarro,1
41914,Paul Landres,1
41918,Sam Newfield,1
41923,David Butler,1
41940,George Sherman,1
41945,Chester Erskine,1
41947,Lee Sholem,1
41949,Norman Foster,1
41954,John Berry,1
41956,Norman Taurog,1
41957,Arthur Dreifuss,1
41958,Jules Dassin,1
41967,Stuart Heisler,1
41969,David Miller,1
41983,Richard Fleischer,1
41994,Stuart Heisler,1
41996,Henry King,1
42005,Jean Negulesco,1
42007,William Castle,1
42035,John Huston,1
42039,Otto Preminger,1
42041,Raoul Walsh,1
42046,Ted Tetzlaff,1
42047,Jack Hannah,1
42049,Irving Pichel,1
42052,Michael Gordon,1
42053,Nicholas Ray,1
42060,Walter Lang,1
42061,Edwin L. Marin,1
42064,William Berke,1
42176,Joseph M. Newman,1
42181,Fred F. Sears,1
42182,Albert S. Rogell,1
42192,Joseph L. Mankiewicz,1
42195,Fritz Lang,1
42200,George Sidney,1
42200,Busby Berkeley,1
42206,Richard Fleischer,1
42211,Spencer Gordon Bennet,1
42224,William Berke,1
42229,Samuel Fuller,1
42230,Peter Godfrey,1
42232,Oliver Drake,1
42236,Jack Hannah,1
42239,William Witney,1
42243,Edward Bernds,1
42248,Friz Freleng,1
42249,George Seaton,1
42250,Andrew L. Stone,1
42251,Jean Yarbrough,1
42260,John English,1
42261,Harry Keller,1
42262,William Beaudine,1
42263,Edward Bernds,1
42264,William Beaudine,1
42266,William Beaudine,1
42268,Ford Beebe,1
42270,Robert McKimson,1
42271,Richard Talmadge,1
42272,William Berke,1
42278,John Rawlins,1
42279,Rudolph Maté,1
42281,Michael Curtiz,1
42285,Michael Curtiz,1
42287,Frederick De Cordova,1
42288,Philip Ford,1
42289,Herbert I. Leeds,1
42296,John Cromwell,1
42299,Joseph Kane,1
42300,Frank McDonald,1
42310,Mitchell Leisen,1
42313,John Sturges,1
42314,Earl McEvoy,1
42324,Stuart Heisler,1
42325,Richard Whorf,1
42327,Walter Lang,1
42328,Lewis D. Collins,1
42332,Clyde Geronimi,1
42332,Wilfred Jackson,1
42332,Hamilton Luske,1
42334,Fred C. Brannon,1
42336,Jack Kinney,1
42340,John Cromwell,1
42344,John Farrow,1
42348,William Beaudine,1
42352,Richard Brooks,1
42356,Thomas Carr,1
42357,Jack Glenn,1
42360,Joseph Barbera,1
42360,William Hanna,1
42366,Seymour Friedman,1
42370,Lesley Selander,1
42372,Stuart Heisler,1
42374,Thomas Carr,1
42376,Vincent Sherman,1
42382,David Butler,1
42383,Lew Landers,1
42387,Robert Siodmak,1
42389,Frederick De Cordova,1
42392,George Blair,1
42393,Irving Pichel,1
42394,Edward L. Cahn,1
42395,Anthony Mann,1
42397,Gerald Mayer,1
42411,Charles Barton,1
42417,Robert Z. Leonard,1
42423,Pat Boyette,1
42425,Lew Landers,1
42426,Lewis R. Foster,1
42428,Mark Robson,1
42441,Will Jason,1
42447,George Marshall,1
42448,Thomas Carr,1
42450,Jean Yarbrough,1
42452,Herbert I. Leeds,1
42469,Mikel Conrad,1
42471,Charles A. Nichols,1
42472,George Seaton,1
42473,Robert Emmett Tansey,1
42482,Louis King,1
42483,R.G. Springsteen,1
42488,Lloyd Bacon,1
42490,Anthony Mann,1
42496,Ted Tetzlaff,1
42497,Tex Avery,1
42506,Derwin Abrahams,1
42514,Lloyd Bacon,1
42521,Peter Godfrey,1
42530,Joseph H. Lewis,1
42531,Henry King,1
42535,Wallace Fox,1
42539,Lewis Milestone,1
42542,William A. Wellman,1
42544,Vincent Sherman,1
42546,Henry Koster,1
42548,Peter Godfrey,1
42551,Sam Newfield,1
42556,R.G. Springsteen,1
42567,Jack Kinney,1
42568,Jack Scholl,1
42569,Joseph Barbera,1
42569,William Hanna,1
42576,Thomas Carr,1
42579,Fritz Lang,1
42581,Jean Yarbrough,1
42582,George Archainbaud,1
42595,John English,1
42609,Alfred E. Green,1
42610,Walter Lang,1
42615,William Beaudine,1
42616,Jean Yarbrough,1
42617,Reginald Le Borg,1
42618,Robert Florey,1
42622,David Bradley,1
42638,Kurt Neumann,1
42640,Max Nosseck,1
42642,Budd Boetticher,1
42643,Earl McEvoy,1
42644,Victor Saville,1
42646,Compton Bennett,1
42646,Andrew Marton,1
42648,Gordon Douglas,1
42668,Lewis D. Collins,1
42680,Jack Hannah,1
42686,Ford Beebe,1
42687,Alexander Hall,1
42688,Alexander Hall,1
42697,Charles Lamont,1
42702,John Sturges,1
42707,Felix E. Feist,1
42713,William Berke,1
42714,Thomas Carr,1
42715,Abby Berlin,1
42727,Fred Zinnemann,1
42732,D. Ross Lederman,1
42733,Charles Barton,1
42735,H.C. Potter,1
42735,Victor Saville,1
42742,Edmund Goulding,1
42747,Charles A. Nichols,1
42749,Claude Binyon,1
42751,Sam Newfield,1
42753,Richard Haydn,1
42767,Henry Koster,1
42769,Hal Walker,1
42771,John Sturges,1
42779,Robert Z. Leonard,1
42783,Ida Lupino,1
42786,William A. Wellman,1
42790,Rudolph Maté,1
42792,Joseph L. Mankiewicz,1
42795,William Witney,1
42805,William Berke,1
42807,W. Lee Wilder,1
42808,Erle C. Kenton,1
42809,Hugo Fregonese,1
42811,William Berke,1
42815,George P. Breakston,1
42815,C. Ray Stahl,1
42819,David Miller,1
42820,Jack Hannah,1
42821,Ray Nazarro,1
42823,Thomas Carr,1
42825,Roy Rowland,1
42830,William Dieterle,1
42831,Ray Nazarro,1
42836,Tex Avery,1
42837,Frederick De Cordova,1
42841,Bretaigne Windust,1
42846,Spencer Gordon Bennet,1
42846,Thomas Carr,1
42848,Norman Taurog,1
42852,Robert McKimson,1
42858,Bretaigne Windust,1
42860,Charles A. Nichols,1
42864,Charles A. Nichols,1
42865,William Berke,1
42871,Chuck Jones,1
42875,Fred F. Sears,1
42881,Leslie Fenton,1
42883,Melvin Frank,1
42883,Norman Panama,1
42886,Richard L. Bare,1
42887,Lew Landers,1
42891,Lesley Selander,1
42892,Lesley Selander,1
42894,John Sturges,1
42895,John Ford,1
42896,Lesley Selander,1
42897,Kurt Neumann,1
42900,John Rawlins,1
42912,Fred C. Brannon,1
42915,Hugo Fregonese,1
42917,Fred C. Brannon,1
42928,Chuck Jones,1
42934,Jack Bernhard,1
42935,Mel Ferrer,1
42947,William Dieterle,1
42952,Pat Jackson,1
42953,Joseph Pevney,1
42956,Lesley Selander,1
42961,Jean Yarbrough,1
42963,Alfred E. Green,1
42967,Wallace Fox,1
42970,R.G. Springsteen,1
42974,Elliott Nugent,1
42976,George Sherman,1
42982,Bernard Vorhaus,1
42982,Edgar G. Ulmer,1
42995,Ralph Murphy,1
42998,Jacques Tourneur,1
42999,Lew Landers,1
43000,Claude Binyon,1
43003,Lesley Selander,1
43007,Ray Nazarro,1
43012,Charles Walters,1
43013,George Templeton,1
43014,Billy Wilder,1
43015,William Witney,1
43025,Lee Sholem,1
43027,Edward Montagne,1
43030,David Butler,1
43036,Ray Nazarro,1
43037,Joseph Barbera,1
43037,William Hanna,1
43043,Irving Reis,1
43044,Richard Thorpe,1
43045,Robert Wise,1
43046,Richard Sale,1
43052,Clarence Brown,1
43061,William Witney,1
43062,Ray Nazarro,1
43063,Jack Hannah,1
43064,William Berke,1
43065,Charles Reisner,1
43069,William Witney,1
43071,Jean Yarbrough,1
43072,Will Price,1
43079,Robert Wise,1
43080,Norman Dawn,1
43083,Lew Landers,1
43085,George Blair,1
43086,Ted Tetzlaff,1
43087,Joseph Pevney,1
43088,Cy Endfield,1
43090,Rudolph Maté,1
43091,George Blair,1
43106,Fred C. Brannon,1
43116,Henry Koster,1
43117,John Ford,1
43123,Roy Del Ruth,1
43124,Wallace Fox,1
43125,Thomas Carr,1
43126,Sam Newfield,1
43129,John Ford,1
43131,John Farrow,1
43132,Otto Preminger,1
43134,Ted Tetzlaff,1
43141,Edward Buzzell,1
43144,George Blair,1
43149,Reginald Le Borg,1
43153,Michael Curtiz,1
43255,Charles Lamont,1
43257,Lewis D. Collins,1
43260,Jean Yarbrough,1
43270,Joseph Pevney,1
43272,Ray Nazarro,1
43274,Clyde Geronimi,1
43274,Wilfred Jackson,1
43274,Hamilton Luske,1
43286,Clarence Brown,1
43292,Lewis Allen,1
43295,Fred C. Brannon,1
43298,Bernard Girard,1
43299,Harmon Jones,1
43319,Earl McEvoy,1
43327,George Beck,1
43330,Allan Dwan,1
43335,William D. Russell,1
43338,Billy Wilder,1
43343,Delmer Daves,1
43348,Wallace Fox,1
43352,Ford Beebe,1
43353,Fred F. Sears,1
43356,William Beaudine,1
43359,Robert Rossen,1
43377,Lewis D. Collins,1
43380,Spencer Gordon Bennet,1
43380,Wallace Grissell,1
43381,Tex Avery,1
43383,Jean Yarbrough,1
43389,Kurt Neumann,1
43390,Tay Garnett,1
43391,Lesley Selander,1
43397,Harry L. Fraser,1
43401,John Reinhardt,1
43402,Jack Hannah,1
43408,Budd Boetticher,1
43419,Tex Avery,1
43421,Charles A. Nichols,1
43424,Gordon Douglas,1
43425,Charles Lamont,1
43427,Edward Bernds,1
43428,Jack Hannah,1
43430,Robert Woodburn,1
43432,William Beaudine,1
43433,Seymour Friedman,1
43434,Lewis R. Foster,1
43437,William Beaudine,1
43441,Ray Nazarro,1
43445,Philip Ford,1
43448,William Berke,1
43454,Mitchell Leisen,1
43455,Henry King,1
43456,Robert Wise,1
43457,William A. Seiter,1
43458,Laslo Benedek,1
43459,Anatole Litvak,1
43462,Harry Keller,1
43465,William Wyler,1
43466,W. Merle Connell,1
43469,Raoul Walsh,1
43476,Irving Cummings,1
43482,William Cameron Menzies,1
43486,Jack Hannah,1
43499,Henry Koster,1
43503,Bretaigne Windust,1
43503,Raoul Walsh,1
43516,William Berke,1
43521,Henry Levin,1
43525,Frank McDonald,1
43526,Vincente Minnelli,1
43531,Joseph Kane,1
43534,Frederick De Cordova,1
43535,Sam Newfield,1
43537,Douglas Sirk,1
43540,Samuel Fuller,1
43545,Lesley Selander,1
43546,Fred C. Brannon,1
43550,Sidney Lanfield,1
43551,D.W. Griffith,1
43551,Benjamin Stoloff,1
43551,Hal Yates,1
43553,Michael Curtiz,1
43554,John Rawlins,1
43556,Ray Nazarro,1
43557,Edwin L. Marin,1
43560,Henry Hathaway,1
43562,Arthur Lubin,1
43565,Lloyd Bacon,1
43570,William Berke,1
43579,John English,1
43585,William Beaudine,1
43588,Hugo Haas,1
43591,Edward Bernds,1
43592,Lloyd Bacon,1
43593,George Sherman,1
43595,Vincent Sherman,1
43596,Fred C. Brannon,1
43600,Gordon Douglas,1
43603,Richard Whorf,1
43608,Lesley Selander,1
43609,Joseph M. Newman,1
43621,Phil Brown,1
43621,Will Jason,1
43623,William Beaudine,1
43625,John Berry,1
43626,William Witney,1
43630,William Marshall,1
43632,Seymour Friedman,1
43643,John Farrow,1
43643,Richard Fleischer,1
43646,William Castle,1
43649,Jack Kinney,1
43653,R.G. Springsteen,1
43654,Lewis R. Foster,1
43655,Max Nosseck,1
43662,Lew Landers,1
43663,Michael Gordon,1
43664,Mark Robson,1
43665,Gordon Douglas,1
43666,Lesley Selander,1
43667,Henry King,1
43673,William Witney,1
43676,Gerald Mayer,1
43677,Crane Wilbur,1
43680,Clarence Brown,1
43680,Don Hartman,1
43680,John Sturges,1
43680,Richard Thorpe,1
43680,Charles Vidor,1
43680,Don Weis,1
43680,William A. Wellman,1
43687,Michael Curtiz,1
43689,Reginald Le Borg,1
43692,Stuart Heisler,1
43694,Lew Landers,1
43695,Byron Haskin,1
43708,Ray Nazarro,1
43709,John Sturges,1
43720,Douglas Sirk,1
43721,Frank Ross,1
43723,Joseph Pevney,1
43725,Lewis R. Foster,1
43728,Edwin H. Knopf,1
43729,Lewis D. Collins,1
43730,Sam Newfield,1
43733,Sidney Lanfield,1
43733,Frank Tashlin,1
43735,William Beaudine,1
43736,Richard Sale,1
43743,Richard Brooks,1
43748,Frederick De Cordova,1
43751,Vincent Sherman,1
43753,Lewis D. Collins,1
43756,Phil Karlson,1
43758,Fred C. Brannon,1
43759,Joseph M. Newman,1
43762,David Butler,1
43767,Edward Sedgwick,1
43782,Fletcher Markle,1
43787,Hugo Fregonese,1
43790,Phil Karlson,1
43795,Richard Sale,1
43807,George Marshall,1
43810,Philip Ford,1
43812,Robert Parrish,1
43813,George Cukor,1
43817,Wallace Fox,1
43822,Don Hartman,1
43828,Robert Stevenson,1
43829,Elliott Nugent,1
43831,Spencer Gordon Bennet,1
43843,Paul Landres,1
43847,Lewis D. Collins,1
43848,Ralph Murphy,1
43852,Fletcher Markle,1
43853,Fred C. Brannon,1
43864,Frank McDonald,1
43873,Douglas Sirk,1
43874,Joseph Kane,1
43879,Nicholas Ray,1
43879,Ida Lupino,1
43880,Roy Del Ruth,1
43881,Charles Lederer,1
43882,Walter Lang,1
43885,Gordon Douglas,1
43895,Harold F. Kress,1
43898,William Witney,1
43906,Lewis R. Foster,1
43910,Curtis Bernhardt,1
43911,Fred F. Sears,1
43914,John Sturges,1
43915,Joseph L. Mankiewicz,1
43919,Hugo Haas,1
43923,Lesley Selander,1
43924,George Stevens,1
43935,Rudolph Maté,1
43937,Robert McKimson,1
43938,Joseph Losey,1
43942,Richard Quine,1
43954,Robert C. Dertano,1
43955,John Cromwell,1
43955,Mel Ferrer,1
43955,Tay Garnett,1
43955,Nicholas Ray,1
43955,Sherman Todd,1
43958,Edwin L. Marin,1
43959,Henry Hathaway,1
43961,John Huston,1
43962,William Dieterle,1
43962,John Farrow,1
43965,Kurt Neumann,1
43967,Arthur Lubin,1
43970,Fred F. Sears,1
43973,Harold Daniels,1
43974,Spencer Gordon Bennet,1
43974,Thomas Carr,1
43975,William Berke,1
43977,Philip Ford,1
43982,Fred C. Brannon,1
43983,Stanley Donen,1
43987,Lesley Selander,1
43989,Hal Walker,1
43992,Irving Pichel,1
43994,David Miller,1
43996,William Berke,1
44012,Alfred L. Werker,1
44013,James V. Kern,1
44016,George Blair,1
44027,Fred M. Wilcox,1
44030,George Sidney,1
44032,Frank R. Strayer,1
44036,Byron Haskin,1
44040,Curtis Bernhardt,1
44043,Sam Newfield,1
44045,Irving Allen,1
44050,William Berke,1
44059,Tay Garnett,1
44061,Seymour Friedman,1
44063,William Witney,1
44064,William Witney,1
44067,Edgar G. Ulmer,1
44068,Lewis D. Collins,1
44070,Roy Del Ruth,1
44072,Samuel Fuller,1
44074,Eugenio de Liguoro,1
44079,Alfred Hitchcock,1
44080,R.G. Springsteen,1
44081,Elia Kazan,1
44082,Melvin Frank,1
44082,Norman Panama,1
44083,László Kardos,1
44085,John Farrow,1
44087,Edwin L. Marin,1
44090,Richard Quine,1
44091,Lee Sholem,1
44094,Maurice Geraghty,1
44100,Jean Negulesco,1
44104,James Tinling,1
44105,Anthony Mann,1
44106,Lewis Seiler,1
44108,George Sherman,1
44110,Willis Goldbeck,1
44112,Fred Zinnemann,1
44115,Jack Hannah,1
44116,Frank McDonald,1
44117,Charles Walters,1
44118,Phil Karlson,1
44119,Hal Walker,1
44121,Christian Nyby,1
44121,Howard Hawks,1
44125,Charles Walters,1
44127,George Blair,1
44128,Douglas Sirk,1
44136,Felix E. Feist,1
44138,Robert Z. Leonard,1
44144,Ted Tetzlaff,1
44148,Cy Endfield,1
44155,Edward L. Cahn,1
44158,James V. Kern,1
44167,Terry O. Morse,1
44177,Lewis Allen,1
44180,Ron Ormond,1
44196,Byron Haskin,1
44199,Douglas Sirk,1
44205,William A. Wellman,1
44206,Michael Kanin,1
44207,Rudolph Maté,1
44208,Lew Landers,1
44209,William Cameron Menzies,1
44210,John English,1
44212,Robert Siodmak,1
44216,Allan Dwan,1
44220,Lew Landers,1
44221,Frank McDonald,1
44223,Lou Breslow,1
44224,Henry Hathaway,1
44314,Joseph L. Mankiewicz,1
44319,Claude Binyon,1
44320,Charles Lamont,1
44323,Roy Del Ruth,1
44324,Melvin Frank,1
44324,Norman Panama,1
44327,Ben Hecht,1
44327,Lee Garmes,1
44331,Vincent Sherman,1
44332,Ford Beebe,1
44333,George Sherman,1
44340,Lew Landers,1
44355,Chester Erskine,1
44355,Nicholas Ray,1
44366,George Seaton,1
44367,George Archainbaud,1
44369,Harold F. Kress,1
44370,David Butler,1
44382,Jerry Hopper,1
44388,Edward Bernds,1
44391,Vincente Minnelli,1
44394,Philip Ford,1
44398,Lesley Selander,1
44399,George Sherman,1
44402,Alexander Hall,1
44405,Thomas Carr,1
44406,William Beaudine,1
44413,Anthony Mann,1
44417,Harry Horner,1
44419,Howard Hawks,1
44420,Felix E. Feist,1
44423,Nathan Juran,1
44425,Ron Ormond,1
44426,Raoul Walsh,1
44427,Spencer Gordon Bennet,1
44427,Fred F. Sears,1
44431,Harmon Jones,1
44432,George Archainbaud,1
44437,William Dieterle,1
44444,Spencer Gordon Bennet,1
44449,Phil Karlson,1
44452,Budd Boetticher,1
44455,Bernard B. Ray,1
44456,Roy Rowland,1
44460,Rod Amateau,1
44461,Dick Lundy,1
44462,Arch Oboler,1
44466,Lew Landers,1
44476,Robert Wise,1
44477,Stuart Gilmore,1
44481,Edward Ludwig,1
44488,André De Toth,1
44490,Noel M. Smith,1
44502,Fritz Lang,1
44503,Robert Z. Leonard,1
44505,Cy Endfield,1
44506,William Witney,1
44513,Andrew L. Stone,1
44519,Ray Nazarro,1
44541,George Blair,1
44542,Philip Ford,1
44543,Joseph H. Lewis,1
44552,Henry Hathaway,1
44557,Roy Ward Baker,1
